country,status,item type,application,width,product_ref,quantity_tons_log,customer_log,thickness_log,selling_price_log,item_date_day,item_date_month,item_date_year,delivery_date_day,delivery_date_month,delivery_date_year
78.0,0,1.0,10.0,1500.0,1668701718,2.438387745977886,17.224127116013786,1.3862943611198906,7.078341579557671,1,4,2021,1,7,2021
77.0,0,0.0,10.0,1250.0,164141591,3.6284797044337425,17.22222575511107,-0.2231435513142097,7.130098510125578,1,4,2021,1,8,2021
78.0,1,0.0,10.0,1500.0,640665,3.4225379215159797,17.229782658419744,2.4849066497880004,6.953684210870537,1,4,2021,1,7,2021
78.0,1,1.0,10.0,1500.0,628377,5.39709415208907,17.22221040658372,1.0986122886681098,6.947937068614969,1,4,2021,1,8,2021
78.0,0,1.0,10.0,1500.0,1668701718,2.3313281975961644,17.224127116013786,-0.2231435513142097,7.157735484249907,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1405.0,1668701718,3.952821044141463,17.223675112413627,0.6931471805599453,7.108244139731541,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1500.0,640665,3.4172325707400315,17.229782658419744,2.70805020110221,6.954638864880987,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1050.0,1668701718,4.071983185156052,17.223675112413627,0.1823215567939546,7.151485463904735,1,4,2021,1,10,2021
78.0,0,1.0,10.0,1500.0,1668701718,1.6283374399014992,17.224127116013786,1.0986122886681098,7.076653815443951,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1030.0,1668701718,3.9189862282238517,17.223675112413627,-0.10536051565782628,7.165493475060845,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1550.0,640665,3.250553304234272,17.229782658419744,1.0986122886681098,6.942156705699469,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1285.0,1668701718,4.092205188560019,17.223675112413627,-0.10536051565782628,7.160069207596127,1,4,2021,1,10,2021
78.0,0,1.0,10.0,1500.0,1668701718,1.9726568672502656,17.224127116013786,0.6931471805599453,7.0925737159746784,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1365.0,1668701718,4.023253232654143,17.223675112413627,1.0986122886681098,7.119635638017636,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1550.0,640665,4.041205908486557,17.229782658419744,1.3862943611198906,6.940222469119639,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1405.0,1668701718,4.089134815360281,17.223675112413627,0.6931471805599453,7.1049654482698426,1,4,2021,1,10,2021
30.0,1,0.0,41.0,1064.0,611993,6.664945202498665,17.221811892271877,-1.1394342831883648,7.062611424195877,1,4,2021,1,9,2021
32.0,1,0.0,41.0,1050.0,1668701718,4.02909342474492,17.223675112413627,0.1823215567939546,7.152268856032539,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1550.0,640665,4.076427563809828,17.229782658419744,1.8484548129046001,6.949856455000773,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1030.0,1668701718,3.9608939495728834,17.223675112413627,-0.10536051565782628,7.162397497355718,1,4,2021,1,10,2021
30.0,1,0.0,41.0,1064.0,611993,4.650913446390368,17.221811892271877,-1.1394342831883648,7.057269512799974,1,4,2021,1,9,2021
32.0,1,0.0,41.0,1285.0,1668701718,4.007729137923766,17.223675112413627,-0.10536051565782628,7.156176637480615,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1550.0,640665,4.059155679705316,17.229782658419744,1.9459101490553132,6.948897222313312,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1253.0,1668701718,4.027000586451971,17.223675112413627,1.0986122886681098,7.1204443723924875,1,4,2021,1,10,2021
28.0,1,1.0,10.0,1500.0,1670798778,5.340568369788802,17.221633621844454,0.9162907318741551,6.93537044601511,1,4,2021,1,8,2021
32.0,1,0.0,41.0,1290.0,1668701718,4.062224833880091,17.223675112413627,0.6931471805599453,7.1049654482698426,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1550.0,640665,3.9966754965661972,17.229782658419744,2.0794415416798357,6.9440872082295275,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1450.0,1668701718,4.063919174784044,17.223675112413627,0.1823215567939546,7.149131598557407,1,4,2021,1,10,2021
28.0,1,1.0,10.0,1100.0,1670798778,5.70999631967104,17.221633621844454,1.0986122886681098,6.932447891572509,1,4,2021,1,8,2021
32.0,1,0.0,41.0,1340.0,1668701718,4.070442379118353,17.223675112413627,0.0,7.148345743900068,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1550.0,640665,4.079195975239577,17.229782658419744,2.0794415416798357,6.950814768442584,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1293.0,1668701718,3.931763002919983,17.223675112413627,0.5596157879354227,7.122059881629142,1,4,2021,1,10,2021
32.0,4,0.0,10.0,1400.0,628377,5.03270443717839,17.22353981579047,0.47000362924573563,7.022868086082641,1,4,2021,1,10,2021
32.0,1,0.0,41.0,1050.0,1668701718,3.972591553013627,17.223675112413627,-0.10536051565782628,7.167809184316444,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1550.0,640665,4.035543939106093,17.229782658419744,2.302585092994046,6.951772164398911,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1389.0,1668701718,3.915822117653683,17.223675112413627,0.9162907318741551,7.1252830915107115,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1000.0,1332077137,4.053460934552562,17.229782658419744,-0.6931471805599453,7.075808863978387,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1137.0,1668701718,3.9581688270702893,17.223675112413627,0.4054651081081644,7.126890808898808,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1550.0,640665,4.0913476237181134,17.229782658419744,2.4849066497880004,6.954638864880987,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1420.0,1668701718,4.041700741020459,17.223675112413627,0.4054651081081644,7.119635638017636,1,4,2021,1,10,2021
27.0,1,0.0,10.0,1500.0,628377,5.232216677060619,17.223935325703938,0.13976194237515863,7.014814351275545,1,4,2021,1,8,2021
32.0,1,0.0,41.0,1214.0,1668701718,4.00479081432647,17.223675112413627,0.6418538861723947,7.1252830915107115,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1550.0,640665,3.458941620724847,17.229782658419744,2.70805020110221,6.952728644624869,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1285.0,1668701718,4.020678140442458,17.223675112413627,0.1823215567939546,7.148345743900068,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1600.0,640665,3.2851784096301953,17.229782658419744,1.0986122886681098,6.950814768442584,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1413.0,1668701718,3.932773617166621,17.223675112413627,1.1631508098056809,7.0967213784947605,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1600.0,640665,3.532777850931007,17.229782658419744,1.3862943611198906,6.949856455000773,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1269.0,1668701718,3.97140603589482,17.223675112413627,0.9162907318741551,7.10085190894405,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1600.0,640665,3.549801357500456,17.229782658419744,1.8484548129046001,6.940222469119639,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1373.0,1668701718,3.945331094573104,17.223675112413627,0.4054651081081644,7.124478262493424,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1600.0,640665,3.3876525275572305,17.229782658419744,1.9459101490553132,6.948897222313312,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1301.0,1668701718,3.928196149208466,17.223675112413627,0.4054651081081644,7.1204443723924875,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1600.0,640665,3.4929724770787165,17.229782658419744,2.0794415416798357,6.943122422819428,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1130.0,1668701718,4.000247532270498,17.223675112413627,0.1823215567939546,7.148345743900068,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1600.0,640665,3.23181970779768,17.229782658419744,2.302585092994046,6.953684210870537,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1130.0,1668701718,4.070688796553467,17.223675112413627,-0.10536051565782628,7.157735484249907,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1600.0,640665,3.294298974425426,17.229782658419744,2.4849066497880004,6.952728644624869,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1378.0,1668701718,4.0743715689944695,17.223675112413627,1.0986122886681098,7.113142108707088,1,4,2021,1,10,2021
78.0,1,0.0,10.0,1600.0,640665,3.27698588943381,17.229782658419744,2.70805020110221,6.953684210870537,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1413.0,1668701718,3.9971814300947934,17.223675112413627,0.5596157879354227,7.1276936993473985,1,4,2021,1,10,2021
78.0,1,0.0,10.0,900.0,640665,3.3440234046422774,17.229782658419744,0.5877866649021191,6.966967138613983,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1270.0,1668701718,3.9641473220810237,17.223675112413627,1.0986122886681098,7.116394144093465,1,4,2021,1,10,2021
77.0,3,0.0,4.0,1402.0,1668701718,3.23860295951096,17.224067690099208,-0.5108256237659907,7.234177179749849,1,4,2021,1,9,2021
32.0,1,0.0,41.0,1397.0,1668701718,3.94719991572817,17.223675112413627,1.0986122886681098,7.112327444710911,1,4,2021,1,10,2021
25.0,4,0.0,10.0,1250.0,1668701718,3.5489990519726966,17.223447477832885,0.0,7.1276936993473985,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1269.0,1668701718,4.045840233997683,17.223675112413627,1.0986122886681098,7.113142108707088,1,4,2021,1,10,2021
25.0,4,0.0,10.0,1250.0,1668701718,3.953963776060953,17.223447477832885,0.0,7.143617602704121,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1450.0,1668701718,3.9856386417473257,17.223675112413627,-0.10536051565782628,7.160069207596127,1,4,2021,1,10,2021
25.0,4,0.0,10.0,1226.0,1668701718,3.452252472598183,17.223447477832885,0.0,7.138866999945524,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1570.0,1668701718,4.077636392399986,17.223675112413627,-0.10536051565782628,7.152268856032539,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1216.0,1670798778,0.884653505849534,17.223530479747655,0.6931471805599453,6.954638864880987,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1330.0,1668701718,3.975427040342011,17.223675112413627,-0.10536051565782628,7.152268856032539,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1318.0,1670798778,1.3896371996043209,17.223530479747655,0.6931471805599453,6.956545443151569,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1130.0,1668701718,4.040097692603063,17.223675112413627,0.1823215567939546,7.149131598557407,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1146.0,1670798778,0.38077964510890117,17.223530479747655,0.9162907318741551,6.943122422819428,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1378.0,1668701718,4.060079525183273,17.223675112413627,1.0986122886681098,7.114769448366463,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1510.0,1670798778,2.003639211084291,17.223530479747655,0.9162907318741551,6.939253946041508,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1330.0,1668701718,4.065098299921527,17.223675112413627,0.1823215567939546,7.145196134997171,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1526.0,1670798778,0.92438721710006,17.223530479747655,0.9162907318741551,6.942156705699469,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1197.0,1668701718,3.950840105217434,17.223675112413627,0.9162907318741551,7.104144092987527,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1172.0,1670798778,1.6887057059699857,17.223530479747655,1.252762968495368,6.92951677076365,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1197.0,1668701718,3.957237862750714,17.223675112413627,0.9162907318741551,7.123672785204607,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1174.0,1670798778,2.172369272978927,17.223530479747655,1.252762968495368,6.93537044601511,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1197.0,1668701718,3.9732125227199075,17.223675112413627,1.0986122886681098,7.10085190894405,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1122.0,1670798778,1.6497297670950495,17.223530479747655,1.0986122886681098,6.950814768442584,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1197.0,1668701718,4.029737754308596,17.223675112413627,1.0986122886681098,7.112327444710911,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1280.0,1670798778,0.1867475951845452,17.223530479747655,0.5596157879354227,6.93537044601511,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1465.0,1668701718,3.9959881105561808,17.223675112413627,1.0986122886681098,7.111512116496157,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1306.0,1670798778,0.24216590957378087,17.223530479747655,0.5596157879354227,6.93537044601511,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1465.0,1668701718,3.9853008838922688,17.223675112413627,1.0986122886681098,7.134890851565884,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1250.0,1670798778,6.664945202498665,17.223530479747655,0.4054651081081644,6.952728644624869,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1173.0,1668701718,4.069383175840289,17.223675112413627,1.0986122886681098,7.1204443723924875,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1062.0,1670798778,6.0089753649197855,17.223530479747655,0.4054651081081644,6.99117688712121,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1173.0,1668701718,4.047421853596633,17.223675112413627,1.0986122886681098,7.134890851565884,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1135.0,1670798778,6.0021971048626925,17.223530479747655,0.4054651081081644,6.981934677156389,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1037.0,1668701718,3.015971288462382,17.223675112413627,0.5596157879354227,7.1316985104669115,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1155.0,1670798778,5.995386823166494,17.223530479747655,0.4054651081081644,6.98100574072173,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1017.0,1668701718,3.6915787315345594,17.223675112413627,0.9162907318741551,7.107425474110705,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1086.0,1670798778,2.014243284964599,17.223530479747655,0.9162907318741551,6.9440872082295275,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1205.0,1668701718,4.0186175430675535,17.223675112413627,0.6931471805599453,7.1049654482698426,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1174.0,1670798778,2.104201096907548,17.223530479747655,0.9162907318741551,6.9440872082295275,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1540.0,1668701718,4.09142018924191,17.223675112413627,-0.10536051565782628,7.155396301896734,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1010.0,1670798778,0.33562825342471264,17.223530479747655,0.5596157879354227,6.967909201801884,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1538.0,1668701718,3.9884348209526816,17.223675112413627,1.1631508098056809,7.111512116496157,1,4,2021,1,10,2021
25.0,1,1.0,26.0,1146.0,1670798778,0.1867475951845452,17.223530479747655,1.3862943611198906,6.931471805599453,1,4,2021,1,7,2021
32.0,1,0.0,41.0,1418.0,1668701718,4.051772609466318,17.223675112413627,1.1631508098056809,7.098375638590786,1,4,2021,1,10,2021
28.0,1,1.0,10.0,1000.0,611993,3.8858810154376164,17.225724402217104,-0.2231435513142097,7.105786129481271,1,4,2021,1,8,2021
32.0,1,0.0,41.0,1285.0,1668701718,4.001757741839163,17.223675112413627,0.6931471805599453,7.108244139731541,1,4,2021,1,10,2021
28.0,1,1.0,10.0,1250.0,611993,3.9622369697985587,17.225724402217104,-0.2231435513142097,7.098375638590786,1,4,2021,1,8,2021
27.0,1,0.0,10.0,1500.0,628377,3.335952712238337,17.223430691207234,-0.2231435513142097,7.01301578963963,1,4,2021,1,8,2021
28.0,1,1.0,10.0,1250.0,611993,1.3485740101201946,17.225724402217104,-0.2231435513142097,7.083387847625295,1,4,2021,1,8,2021
27.0,1,0.0,10.0,1000.0,628377,3.459656079950939,17.223430691207234,-0.5108256237659907,6.99117688712121,1,4,2021,1,8,2021
28.0,1,1.0,10.0,1000.0,611993,1.6031182089081346,17.225724402217104,-0.2231435513142097,7.097548850614793,1,4,2021,1,8,2021
27.0,1,0.0,10.0,1250.0,628377,3.3029327465162868,17.223430691207234,-0.5108256237659907,6.9865664594064265,1,4,2021,1,8,2021
28.0,1,1.0,10.0,1250.0,611993,2.2329237289014077,17.225724402217104,0.0,7.078341579557671,1,4,2021,1,8,2021
27.0,1,0.0,10.0,1250.0,628377,3.5325377132061777,17.223430691207234,0.0,6.977281341630747,1,4,2021,1,8,2021
28.0,1,1.0,10.0,1500.0,611993,1.9182684150065827,17.225724402217104,0.6931471805599453,7.069874128458572,1,4,2021,1,8,2021
27.0,1,0.0,10.0,1250.0,628377,3.2375904640493096,17.223430691207234,0.6931471805599453,6.963189985870238,1,4,2021,1,8,2021
28.0,1,1.0,10.0,1500.0,611993,0.1867475951845452,17.225724402217104,0.0,7.085064293952548,1,4,2021,1,8,2021
28.0,1,1.0,10.0,1730.0,640665,4.395418439085478,17.223444299321844,1.6094379124341003,6.860663671448287,1,4,2021,1,8,2021
28.0,1,1.0,10.0,1000.0,611993,2.3300561630696754,17.225724402217104,0.0,7.085901464365611,1,4,2021,1,8,2021
77.0,1,1.0,15.0,1500.0,640665,5.213702850064645,17.223844811462353,2.301584592660462,6.802394763324311,1,4,2021,1,5,2021
28.0,1,1.0,10.0,1250.0,611993,1.2058649010813751,17.225724402217104,-0.5108256237659907,7.133295954896068,1,4,2021,1,8,2021
77.0,1,1.0,15.0,1500.0,640665,3.49930586196302,17.223844811462353,2.4840729690394228,6.799055862058796,1,4,2021,1,5,2021
28.0,1,1.0,10.0,1000.0,611993,1.8481444822373345,17.225724402217104,-0.5108256237659907,7.140453043101158,1,4,2021,1,8,2021
77.0,1,1.0,15.0,1500.0,640405,0.1867475951845452,17.223844811462353,2.70805020110221,6.841615476477592,1,4,2021,1,5,2021
28.0,1,1.0,10.0,1250.0,611993,2.2534366780754764,17.225724402217104,-0.2231435513142097,7.095893221097532,1,4,2021,1,8,2021
30.0,4,0.0,10.0,1250.0,1668701718,3.8505971706388022,17.229818897973214,1.6094379124341003,6.93828448401696,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1500.0,611993,1.703583452126519,17.225724402217104,-0.2231435513142097,7.093404625868766,1,4,2021,1,8,2021
30.0,4,0.0,10.0,1500.0,1668701718,3.381818834971083,17.229818897973214,0.0,6.93828448401696,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1250.0,611993,1.660298812482691,17.225724402217104,-0.5108256237659907,7.343426229147367,1,4,2021,1,8,2021
30.0,4,0.0,10.0,1500.0,1668701718,3.2990208306937183,17.229818897973214,0.1823215567939546,6.946975992135418,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1000.0,611993,1.992582818492567,17.225724402217104,-0.6931471805599453,7.177782416195197,1,4,2021,1,8,2021
27.0,1,0.0,27.0,1344.0,628377,5.836867341561285,17.22560742150146,0.04879016416943204,6.985641817639208,1,4,2021,1,8,2021
28.0,1,1.0,10.0,1000.0,611993,2.2090500187072815,17.225724402217104,-0.5108256237659907,7.147559271189454,1,4,2021,1,8,2021
39.0,0,1.0,10.0,1200.0,640665,3.2975243950296442,17.22208200675849,2.0794415416798357,6.9957661563048505,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1250.0,611993,3.9592431966919546,17.225724402217104,-0.5108256237659907,7.134093721192866,1,4,2021,1,8,2021
39.0,0,1.0,10.0,1200.0,640665,3.097088188742162,17.22208200675849,2.4849066497880004,7.00033446027523,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1000.0,611993,3.8305495031560244,17.225724402217104,-0.5108256237659907,7.147559271189454,1,4,2021,1,8,2021
39.0,0,1.0,10.0,1200.0,1670798778,3.131183381532803,17.22208200675849,0.6931471805599453,7.035268599281097,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1250.0,611993,0.7248846146548344,17.225724402217104,-0.2231435513142097,7.097548850614793,1,4,2021,1,8,2021
39.0,0,1.0,10.0,1200.0,1670798778,3.3993527012850198,17.22208200675849,1.6094379124341003,7.028201432058005,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1000.0,611993,4.139672552199349,17.225724402217104,-0.2231435513142097,7.109062135687172,1,4,2021,1,8,2021
39.0,0,1.0,10.0,1200.0,1670798778,3.148571532129894,17.22208200675849,2.0794415416798357,7.040536390215956,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1500.0,611993,3.610854659292422,17.225724402217104,-0.2231435513142097,7.095893221097532,1,4,2021,1,8,2021
39.0,0,1.0,10.0,1200.0,628377,3.1378531891886747,17.22208200675849,0.0,7.135687347028144,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1000.0,611993,1.4389023111189374,17.225724402217104,-0.5978370007556204,7.1592919047975645,1,4,2021,1,8,2021
39.0,0,1.0,10.0,1200.0,628377,3.1005131800208585,17.22208200675849,0.6931471805599453,7.132497551660044,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1250.0,611993,1.4475660989233683,17.225724402217104,-0.5978370007556204,7.152268856032539,1,4,2021,1,8,2021
39.0,0,1.0,10.0,1200.0,628377,3.0829662268966667,17.22208200675849,0.1823215567939546,7.138866999945524,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1100.0,611993,2.3098076772237968,17.225724402217104,-0.7985076962177716,7.198931240688173,1,4,2021,1,8,2021
28.0,1,0.0,10.0,1500.0,628377,5.724250235603903,17.221904679817747,0.0,6.963189985870238,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1250.0,611993,2.0171023937468924,17.225724402217104,-0.6931471805599453,7.205635176410364,1,4,2021,1,8,2021
28.0,1,0.0,10.0,2000.0,628377,5.704072926470989,17.221904679817747,0.6931471805599453,7.029972911706386,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1250.0,611993,2.225120171755658,17.225724402217104,-0.5108256237659907,7.145196134997171,1,4,2021,1,8,2021
28.0,1,0.0,10.0,1500.0,628377,5.719965691808943,17.221904679817747,0.6931471805599453,6.966967138613983,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1000.0,611993,1.6632600284053685,17.225724402217104,-0.5108256237659907,7.149131598557407,1,4,2021,1,8,2021
28.0,1,0.0,10.0,1500.0,628377,5.303897465795392,17.221904679817747,0.6931471805599453,6.983789965258135,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1500.0,611993,1.1921491634597172,17.225724402217104,-0.35667494393873245,7.094234845924755,1,4,2021,1,8,2021
28.0,1,0.0,10.0,1500.0,628377,5.339785977246984,17.221904679817747,0.0,6.97914527506881,1,4,2021,1,9,2021
28.0,1,1.0,10.0,1250.0,611993,1.1226328543473238,17.225724402217104,0.0,7.074116816197362,1,4,2021,1,8,2021
38.0,0,0.0,42.0,1500.0,640405,3.0690219231874383,17.226029723150123,1.791759469228055,6.878326468291325,1,4,2021,1,8,2021
28.0,1,1.0,10.0,1250.0,611993,2.0475641761202388,17.225724402217104,-0.5108256237659907,7.147559271189454,1,4,2021,1,8,2021
38.0,0,0.0,42.0,1500.0,640405,3.0497633491710205,17.226029723150123,2.4849066497880004,6.885509670034818,1,4,2021,1,8,2021
28.0,1,1.0,10.0,1250.0,611993,2.172461303888317,17.225724402217104,-0.6931471805599453,7.164720378771857,1,4,2021,1,8,2021
38.0,0,0.0,42.0,1500.0,640405,3.169457202500278,17.226029723150123,1.791759469228055,6.899723107284872,1,4,2021,1,8,2021
